codigo,municipio,uf,ufTabela,populacao
4306957,Entre Rios do Sul,Rio Grande do Sul,riograndedosul,2792
4306932,Entre-Ijuís,Rio Grande do Sul,riograndedosul,8475
1301506,Envira,Amazonas,amazonas,20033
1200252,Epitaciolândia,Acre,acre,18411
2403400,Equador,Rio Grande do Norte,riograndedonorte,6045
4306973,Erebango,Rio Grande do Sul,riograndedosul,2991
4307005,Erechim,Rio Grande do Sul,riograndedosul,105862
2304277,Ereré,Ceará,ceara,7198
2900504,Érico Cardoso,Bahia,bahia,10610
4205191,Ermo,Santa Catarina,santacatarina,2063
4307054,Ernestina,Rio Grande do Sul,riograndedosul,3168
4307203,Erval Grande,Rio Grande do Sul,riograndedosul,4859
4307302,Erval Seco,Rio Grande do Sul,riograndedosul,6912
4205209,Erval Velho,Santa Catarina,santacatarina,4412
3124005,Ervália,Minas Gerais,minasgerais,18895
2605202,Escada,Pernambuco,pernambuco,68875
4307401,Esmeralda,Rio Grande do Sul,riograndedosul,3282
3124104,Esmeraldas,Minas Gerais,minasgerais,70552
3124203,Espera Feliz,Minas Gerais,minasgerais,24951
2506004,Esperança,Paraíba,paraiba,33007
4307450,Esperança do Sul,Rio Grande do Sul,riograndedosul,2926
4107520,Esperança Nova,Paraná,parana,1698
2203701,Esperantina,Piauí,piaui,39737
1707405,Esperantina,Tocantins,tocantins,10996
2104008,Esperantinópolis,Maranhão,maranhao,17241
4107546,Espigão Alto do Iguaçu,Paraná,parana,4117
1100098,Espigão d'Oeste,Rondônia,rondonia,32374
3124302,Espinosa,Minas Gerais,minasgerais,31617
2403509,Espírito Santo,Rio Grande do Norte,riograndedonorte,10505
3124401,Espírito Santo do Dourado,Minas Gerais,minasgerais,4692
3515186,Espírito Santo do Pinhal,São Paulo,saopaulo,44330
3515194,Espírito Santo do Turvo,São Paulo,saopaulo,4829
2910602,Esplanada,Bahia,bahia,37237
4307500,Espumoso,Rio Grande do Sul,riograndedosul,15588
4307559,Estação,Rio Grande do Sul,riograndedosul,5958
2802106,Estância,Sergipe,sergipe,69184
4307609,Estância Velha,Rio Grande do Sul,riograndedosul,50022
4307708,Esteio,Rio Grande do Sul,riograndedosul,83202
3124500,Estiva,Minas Gerais,minasgerais,11354
3557303,Estiva Gerbi,São Paulo,saopaulo,11304
2104057,Estreito,Maranhão,maranhao,41946
4307807,Estrela,Rio Grande do Sul,riograndedosul,34116
3515202,Estrela d'Oeste,São Paulo,saopaulo,8419
3124609,Estrela Dalva,Minas Gerais,minasgerais,2343
2702553,Estrela de Alagoas,Alagoas,alagoas,18205
3124708,Estrela do Indaiá,Minas Gerais,minasgerais,3500
5207501,Estrela do Norte,Goiás,goiais,3275
3515301,Estrela do Norte,São Paulo,saopaulo,2766
3124807,Estrela do Sul,Minas Gerais,minasgerais,7978
4307815,Estrela Velha,Rio Grande do Sul,riograndedosul,3655
2910701,Euclides da Cunha,Bahia,bahia,60585
3515350,Euclides da Cunha Paulista,São Paulo,saopaulo,9371
4307831,Eugênio de Castro,Rio Grande do Sul,riograndedosul,2396
3124906,Eugenópolis,Minas Gerais,minasgerais,11275
2910727,Eunápolis,Bahia,bahia,113380
2304285,Eusébio,Ceará,ceara,53618
3125002,Ewbank da Câmara,Minas Gerais,minasgerais,3913
3125101,Extrema,Minas Gerais,minasgerais,36225
2403608,Extremoz,Rio Grande do Norte,riograndedonorte,28583
2605301,Exu,Pernambuco,pernambuco,31825
2506103,Fagundes,Paraíba,paraiba,11253
4307864,Fagundes Varela,Rio Grande do Sul,riograndedosul,2731
5207535,Faina,Goiás,goiais,6627
3125200,Fama,Minas Gerais,minasgerais,2377
3125309,Faria Lemos,Minas Gerais,minasgerais,3241
2304301,Farias Brito,Ceará,ceara,19450
1503002,Faro,Pará,para,7194
4107553,Farol,Paraná,parana,3089
4307906,Farroupilha,Rio Grande do Sul,riograndedosul,72331
3515400,Fartura,São Paulo,saopaulo,16036
2203750,Fartura do Piauí,Piauí,piaui,5307
2910750,Fátima,Bahia,bahia,17890
1707553,Fátima,Tocantins,tocantins,3835
5003801,Fátima do Sul,Mato Grosso do Sul,matogrossodosul,19189
4107603,Faxinal,Paraná,parana,17251
4308003,Faxinal do Soturno,Rio Grande do Sul,riograndedosul,6677
4205308,Faxinal dos Guedes,Santa Catarina,santacatarina,10667
4308052,Faxinalzinho,Rio Grande do Sul,riograndedosul,2315
5207600,Fazenda Nova,Goiás,goiais,5637
4107652,Fazenda Rio Grande,Paraná,parana,100209
4308078,Fazenda Vilanova,Rio Grande do Sul,riograndedosul,4533
1200302,Feijó,Acre,acre,34780
2910776,Feira da Mata,Bahia,bahia,5665
2910800,Feira de Santana,Bahia,bahia,614872
2702603,Feira Grande,Alagoas,alagoas,22166
2605400,Feira Nova,Pernambuco,pernambuco,22131
2802205,Feira Nova,Sergipe,sergipe,5584
2104073,Feira Nova do Maranhão,Maranhão,maranhao,8504
3125408,Felício dos Santos,Minas Gerais,minasgerais,4753
2403707,Felipe Guerra,Rio Grande do Norte,riograndedonorte,5985
3125606,Felisburgo,Minas Gerais,minasgerais,7457
3125705,Felixlândia,Minas Gerais,minasgerais,15336
4308102,Feliz,Rio Grande do Sul,riograndedosul,13547
2702702,Feliz Deserto,Alagoas,alagoas,4754
5103700,Feliz Natal,Mato Grosso,matogrosso,14192
4107702,Fênix,Paraná,parana,4762
4107736,Fernandes Pinheiro,Paraná,parana,5646
3125804,Fernandes Tourinho,Minas Gerais,minasgerais,3431
2605459,Fernando de Noronha,Pernambuco,pernambuco,3061
2104081,Fernando Falcão,Maranhão,maranhao,10360
2403756,Fernando Pedroza,Rio Grande do Norte,riograndedonorte,3054
3515608,Fernando Prestes,São Paulo,saopaulo,5783
3515509,Fernandópolis,São Paulo,saopaulo,69116
3515657,Fernão,São Paulo,saopaulo,1716
3515707,Ferraz de Vasconcelos,São Paulo,saopaulo,194276
1600238,Ferreira Gomes,Amapá,amapa,7780
2605509,Ferreiros,Pernambuco,pernambuco,12123
3125903,Ferros,Minas Gerais,minasgerais,9820
3125952,Fervedouro,Minas Gerais,minasgerais,11006
4107751,Figueira,Paraná,parana,7770
5003900,Figueirão,Mato Grosso do Sul,matogrossodosul,3051
1707652,Figueirópolis,Tocantins,tocantins,5263
5103809,Figueirópolis d'Oeste,Mato Grosso,matogrosso,3494
2910859,Filadélfia,Bahia,bahia,16377
1707702,Filadélfia,Tocantins,tocantins,8856
2910909,Firmino Alves,Bahia,bahia,5617
5207808,Firminópolis,Goiás,goiais,13292
2702801,Flexeiras,Alagoas,alagoas,12790
4107850,Flor da Serra do Sul,Paraná,parana,4624
4205357,Flor do Sertão,Santa Catarina,santacatarina,1582
3515806,Flora Rica,São Paulo,saopaulo,1464
4107801,Floraí,Paraná,parana,4929
2403806,Florânia,Rio Grande do Norte,riograndedonorte,9116
3515905,Floreal,São Paulo,saopaulo,2917
2605608,Flores,Pernambuco,pernambuco,22624
4308201,Flores da Cunha,Rio Grande do Sul,riograndedosul,30745
5207907,Flores de Goiás,Goiás,goiais,16557
2203800,Flores do Piauí,Piauí,piaui,4463
2605707,Floresta,Pernambuco,pernambuco,32873
4107900,Floresta,Paraná,parana,6774
2911006,Floresta Azul,Bahia,bahia,10629
1503044,Floresta do Araguaia,Pará,para,20304
2203859,Floresta do Piauí,Piauí,piaui,2558
3126000,Florestal,Minas Gerais,minasgerais,7461
4108007,Florestópolis,Paraná,parana,10548
2203909,Floriano,Piauí,piaui,59935
4308250,Floriano Peixoto,Rio Grande do Sul,riograndedosul,1766
4205407,Florianópolis,Santa Catarina,santacatarina,500973
4108106,Flórida,Paraná,parana,2689
3516002,Flórida Paulista,São Paulo,saopaulo,14640
3516101,Florínea,São Paulo,saopaulo,2676
1301605,Fonte Boa,Amazonas,amazonas,17609
4308300,Fontoura Xavier,Rio Grande do Sul,riograndedosul,10304
3126109,Formiga,Minas Gerais,minasgerais,67683
4308409,Formigueiro,Rio Grande do Sul,riograndedosul,6664
5208004,Formosa,Goiás,goiais,121617
2104099,Formosa da Serra Negra,Maranhão,maranhao,19089
4108205,Formosa do Oeste,Paraná,parana,6578
2911105,Formosa do Rio Preto,Bahia,bahia,25591
4205431,Formosa do Sul,Santa Catarina,santacatarina,2510
3126208,Formoso,Minas Gerais,minasgerais,9562
5208103,Formoso,Goiás,goiais,4248
1708205,Formoso do Araguaia,Tocantins,tocantins,18440
4308433,Forquetinha,Rio Grande do Sul,riograndedosul,2412
2304350,Forquilha,Ceará,ceara,24218
4205456,Forquilhinha,Santa Catarina,santacatarina,26793
2304400,Fortaleza,Ceará,ceara,2669342
3126307,Fortaleza de Minas,Minas Gerais,minasgerais,4412
1708254,Fortaleza do Tabocão,Tocantins,tocantins,2589
2104107,Fortaleza dos Nogueiras,Maranhão,maranhao,12631
4308458,Fortaleza dos Valos,Rio Grande do Sul,riograndedosul,4320
2304459,Fortim,Ceará,ceara,16480
2104206,Fortuna,Maranhão,maranhao,15552
3126406,Fortuna de Minas,Minas Gerais,minasgerais,2947
4108304,Foz do Iguaçu,Paraná,parana,258532
4108452,Foz do Jordão,Paraná,parana,4650
4205506,Fraiburgo,Santa Catarina,santacatarina,36443
3516200,Franca,São Paulo,saopaulo,353187
2204006,Francinópolis,Piauí,piaui,5348
4108320,Francisco Alves,Paraná,parana,6046
2204105,Francisco Ayres,Piauí,piaui,4348
3126505,Francisco Badaró,Minas Gerais,minasgerais,10332
4108403,Francisco Beltrão,Paraná,parana,91093
2403905,Francisco Dantas,Rio Grande do Norte,riograndedonorte,2824
3126604,Francisco Dumont,Minas Gerais,minasgerais,5215
2204154,Francisco Macedo,Piauí,piaui,3184
3516309,Francisco Morato,São Paulo,saopaulo,175844
3126703,Francisco Sá,Minas Gerais,minasgerais,26277
2204204,Francisco Santos,Piauí,piaui,9319
3126752,Franciscópolis,Minas Gerais,minasgerais,5391
3516408,Franco da Rocha,São Paulo,saopaulo,154489
2304509,Frecheirinha,Ceará,ceara,14072
4308508,Frederico Westphalen,Rio Grande do Sul,riograndedosul,31313
3126802,Frei Gaspar,Minas Gerais,minasgerais,5880
3126901,Frei Inocêncio,Minas Gerais,minasgerais,9611
3126950,Frei Lagonegro,Minas Gerais,minasgerais,3478
2506202,Frei Martinho,Paraíba,paraiba,2989
2605806,Frei Miguelinho,Pernambuco,pernambuco,15457
2802304,Frei Paulo,Sergipe,sergipe,15421
4205555,Frei Rogério,Santa Catarina,santacatarina,2023
3127008,Fronteira,Minas Gerais,minasgerais,18103
3127057,Fronteira dos Vales,Minas Gerais,minasgerais,4581
2204303,Fronteiras,Piauí,piaui,11625
3127073,Fruta de Leite,Minas Gerais,minasgerais,5369
3127107,Frutal,Minas Gerais,minasgerais,59496
2404002,Frutuoso Gomes,Rio Grande do Norte,riograndedonorte,4068
3202207,Fundão,Espírito Santo,espiritosanto,21509
3127206,Funilândia,Minas Gerais,minasgerais,4349
3516507,Gabriel Monteiro,São Paulo,saopaulo,2776
2506251,Gado Bravo,Paraíba,paraiba,8316
3516606,Gália,São Paulo,saopaulo,6548
3127305,Galileia,Minas Gerais,minasgerais,6817
2404101,Galinhos,Rio Grande do Norte,riograndedonorte,2786
4205605,Galvão,Santa Catarina,santacatarina,2873
2605905,Gameleira,Pernambuco,pernambuco,31052
5208152,Gameleira de Goiás,Goiás,goiais,3818
3127339,Gameleiras,Minas Gerais,minasgerais,5109
2911204,Gandu,Bahia,bahia,32403
2606002,Garanhuns,Pernambuco,pernambuco,139788
2802403,Gararu,Sergipe,sergipe,11604
3516705,Garça,São Paulo,saopaulo,44390
4308607,Garibaldi,Rio Grande do Sul,riograndedosul,35070
4205704,Garopaba,Santa Catarina,santacatarina,23078
1503077,Garrafão do Norte,Pará,para,26066
4308656,Garruchos,Rio Grande do Sul,riograndedosul,2924
4205803,Garuva,Santa Catarina,santacatarina,18145
4205902,Gaspar,Santa Catarina,santacatarina,69639
3516804,Gastão Vidigal,São Paulo,saopaulo,4808
5103858,Gaúcha do Norte,Mato Grosso,matogrosso,7648
4308706,Gaurama,Rio Grande do Sul,riograndedosul,5534
2911253,Gavião,Bahia,bahia,4463
3516853,Gavião Peixoto,São Paulo,saopaulo,4789
2204352,Geminiano,Piauí,piaui,5442
4308805,General Câmara,Rio Grande do Sul,riograndedosul,8385
4108502,General Carneiro,Paraná,parana,13710
5103908,General Carneiro,Mato Grosso,matogrosso,5540
2802502,General Maynard,Sergipe,sergipe,3346
3516903,General Salgado,São Paulo,saopaulo,10869
2304608,General Sampaio,Ceará,ceara,7618
4308854,Gentil,Rio Grande do Sul,riograndedosul,1634
2911303,Gentio do Ouro,Bahia,bahia,11233
3517000,Getulina,São Paulo,saopaulo,11409
4308904,Getúlio Vargas,Rio Grande do Sul,riograndedosul,16212
2204402,Gilbués,Piauí,piaui,10690
2702900,Girau do Ponciano,Alagoas,alagoas,40917
4309001,Giruá,Rio Grande do Sul,riograndedosul,16004
3127354,Glaucilândia,Minas Gerais,minasgerais,3150
3517109,Glicério,São Paulo,saopaulo,4815
2911402,Glória,Bahia,bahia,15221
5103957,Glória d'Oeste,Mato Grosso,matogrosso,3026
5004007,Glória de Dourados,Mato Grosso do Sul,matogrossodosul,9965
2606101,Glória do Goitá,Pernambuco,pernambuco,30604
4309050,Glorinha,Rio Grande do Sul,riograndedosul,8098
2104305,Godofredo Viana,Maranhão,maranhao,11819
4108551,Godoy Moreira,Paraná,parana,2946
3127370,Goiabeira,Minas Gerais,minasgerais,3353
2606200,Goiana,Pernambuco,pernambuco,79758
3127388,Goianá,Minas Gerais,minasgerais,3966
5208400,Goianápolis,Goiás,goiais,11231
5208509,Goiandira,Goiás,goiais,5600
5208608,Goianésia,Goiás,goiais,70084
1503093,Goianésia do Pará,Pará,para,40475
5208707,Goiânia,Goiás,goiais,1516113
2404200,Goianinha,Rio Grande do Norte,riograndedonorte,26328
5208806,Goianira,Goiás,goiais,44289
1708304,Goianorte,Tocantins,tocantins,5123
5208905,Goiás,Goiás,goiais,22645
1709005,Goiatins,Tocantins,tocantins,13019
5209101,Goiatuba,Goiás,goiais,34095
4108601,Goioerê,Paraná,parana,28884
4108650,Goioxim,Paraná,parana,7111
3127404,Gonçalves,Minas Gerais,minasgerais,4350
2104404,Gonçalves Dias,Maranhão,maranhao,17934
2911501,Gongogi,Bahia,bahia,7128
3127503,Gonzaga,Minas Gerais,minasgerais,6158
3127602,Gouveia,Minas Gerais,minasgerais,11825
5209150,Gouvelândia,Goiás,goiais,5898
2104503,Governador Archer,Maranhão,maranhao,10840
4206009,Governador Celso Ramos,Santa Catarina,santacatarina,14471
2404309,Governador Dix-Sept Rosado,Rio Grande do Norte,riograndedonorte,13037
2104552,Governador Edison Lobão,Maranhão,maranhao,18296
2104602,Governador Eugênio Barros,Maranhão,maranhao,16828
1101005,Governador Jorge Teixeira,Rondônia,rondonia,7767
3202256,Governador Lindenberg,Espírito Santo,espiritosanto,12709
2104628,Governador Luiz Rocha,Maranhão,maranhao,7807
2911600,Governador Mangabeira,Bahia,bahia,20722
2104651,Governador Newton Bello,Maranhão,maranhao,10180
2104677,Governador Nunes Freire,Maranhão,maranhao,25577
3127701,Governador Valadares,Minas Gerais,minasgerais,279885
2304657,Graça,Ceará,ceara,14399
2104701,Graça Aranha,Maranhão,maranhao,6262
2802601,Graccho Cardoso,Sergipe,sergipe,5818
2104800,Grajaú,Maranhão,maranhao,69527
4309100,Gramado,Rio Grande do Sul,riograndedosul,36232
4309126,Gramado dos Loureiros,Rio Grande do Sul,riograndedosul,2082
4309159,Gramado Xavier,Rio Grande do Sul,riograndedosul,4325
4108700,Grandes Rios,Paraná,parana,5618
2606309,Granito,Pernambuco,pernambuco,7486
2304707,Granja,Ceará,ceara,54748
2304806,Granjeiro,Ceará,ceara,4844
3127800,Grão Mogol,Minas Gerais,minasgerais,15836
4206108,Grão-Pará,Santa Catarina,santacatarina,6569
2606408,Gravatá,Pernambuco,pernambuco,84074
4309209,Gravataí,Rio Grande do Sul,riograndedosul,281519
4206207,Gravatal,Santa Catarina,santacatarina,11501
2304905,Groaíras,Ceará,ceara,11068
2404408,Grossos,Rio Grande do Norte,riograndedonorte,10383
3127909,Grupiara,Minas Gerais,minasgerais,1388
4309258,Guabiju,Rio Grande do Sul,riograndedosul,1503
4206306,Guabiruba,Santa Catarina,santacatarina,23832
3202306,Guaçuí,Espírito Santo,espiritosanto,30867
2204501,Guadalupe,Piauí,piaui,10499
4309308,Guaíba,Rio Grande do Sul,riograndedosul,98143
3517208,Guaiçara,São Paulo,saopaulo,12168
3517307,Guaimbê,São Paulo,saopaulo,5765
3517406,Guaíra,São Paulo,saopaulo,40790
4108809,Guaíra,Paraná,parana,33119
4108908,Guairaçá,Paraná,parana,6581
2304954,Guaiúba,Ceará,ceara,26064
1301654,Guajará,Amazonas,amazonas,16678
1100106,Guajará-Mirim,Rondônia,rondonia,46174
2911659,Guajeru,Bahia,bahia,6937
2404507,Guamaré,Rio Grande do Norte,riograndedonorte,15659
4108957,Guamiranga,Paraná,parana,8739
2911709,Guanambi,Bahia,bahia,84481
3128006,Guanhães,Minas Gerais,minasgerais,34319
3128105,Guapé,Minas Gerais,minasgerais,14245
3517505,Guapiaçu,São Paulo,saopaulo,21454
3517604,Guapiara,São Paulo,saopaulo,17157
3301850,Guapimirim,Rio de Janeiro,riodejaneiro,60517
4109005,Guapirama,Paraná,parana,3802
5209200,Guapó,Goiás,goiais,14209
4309407,Guaporé,Rio Grande do Sul,riograndedosul,25727
4109104,Guaporema,Paraná,parana,2243
3517703,Guará,São Paulo,saopaulo,21220
2506301,Guarabira,Paraíba,paraiba,58833
3517802,Guaraçaí,São Paulo,saopaulo,8323
3517901,Guaraci,São Paulo,saopaulo,11188
4109203,Guaraci,Paraná,parana,5502
3128204,Guaraciaba,Minas Gerais,minasgerais,10324
4206405,Guaraciaba,Santa Catarina,santacatarina,10090
2305001,Guaraciaba do Norte,Ceará,ceara,40642
3128253,Guaraciama,Minas Gerais,minasgerais,4972
1709302,Guaraí,Tocantins,tocantins,25923
5209291,Guaraíta,Goiás,goiais,1996
2305100,Guaramiranga,Ceará,ceara,5193
4206504,Guaramirim,Santa Catarina,santacatarina,44819
3128303,Guaranésia,Minas Gerais,minasgerais,19021
3128402,Guarani,Minas Gerais,minasgerais,8911
3518008,Guarani d'Oeste,São Paulo,saopaulo,2000
4309506,Guarani das Missões,Rio Grande do Sul,riograndedosul,7537
5209408,Guarani de Goiás,Goiás,goiais,3893
4109302,Guaraniaçu,Paraná,parana,12472
3518107,Guarantã,São Paulo,saopaulo,6664
5104104,Guarantã do Norte,Mato Grosso,matogrosso,35816
3202405,Guarapari,Espírito Santo,espiritosanto,124859
4109401,Guarapuava,Paraná,parana,181504
4109500,Guaraqueçaba,Paraná,parana,7636
3128501,Guarará,Minas Gerais,minasgerais,3796
3518206,Guararapes,São Paulo,saopaulo,32939
3518305,Guararema,São Paulo,saopaulo,29798
2911808,Guaratinga,Bahia,bahia,20843
3518404,Guaratinguetá,São Paulo,saopaulo,121798
4109609,Guaratuba,Paraná,parana,37067
3128600,Guarda-Mor,Minas Gerais,minasgerais,6580
3518503,Guareí,São Paulo,saopaulo,18520
3518602,Guariba,São Paulo,saopaulo,40105
2204550,Guaribas,Piauí,piaui,4562
5209457,Guarinos,Goiás,goiais,1794
3518701,Guarujá,São Paulo,saopaulo,320459
4206603,Guarujá do Sul,Santa Catarina,santacatarina,5160
3518800,Guarulhos,São Paulo,saopaulo,1379182
4206652,Guatambu,Santa Catarina,santacatarina,4704
3518859,Guatapará,São Paulo,saopaulo,7656
3128709,Guaxupé,Minas Gerais,minasgerais,51917
5004106,Guia Lopes da Laguna,Mato Grosso do Sul,matogrossodosul,9895
3128808,Guidoval,Minas Gerais,minasgerais,7078
2104909,Guimarães,Maranhão,maranhao,12030
3128907,Guimarânia,Minas Gerais,minasgerais,8039
5104203,Guiratinga,Mato Grosso,matogrosso,15141
3129004,Guiricema,Minas Gerais,minasgerais,8392
3129103,Gurinhatã,Minas Gerais,minasgerais,5639
2506400,Gurinhém,Paraíba,paraiba,14129
2506509,Gurjão,Paraíba,paraiba,3428
1503101,Gurupá,Pará,para,33376
1709500,Gurupi,Tocantins,tocantins,86647
3518909,Guzolândia,São Paulo,saopaulo,5267
4309555,Harmonia,Rio Grande do Sul,riograndedosul,4866
5209606,Heitoraí,Goiás,goiais,3724
3129202,Heliodora,Minas Gerais,minasgerais,6558
2911857,Heliópolis,Bahia,bahia,13031
3519006,Herculândia,São Paulo,saopaulo,9526
4307104,Herval,Rio Grande do Sul,riograndedosul,6821
4206702,Herval d'Oeste,Santa Catarina,santacatarina,22606
4309571,Herveiras,Rio Grande do Sul,riograndedosul,3018
5209705,Hidrolândia,Goiás,goiais,21706
2305209,Hidrolândia,Ceará,ceara,19978
5209804,Hidrolina,Goiás,goiais,3564
3519055,Holambra,São Paulo,saopaulo,14930
4109658,Honório Serpa,Paraná,parana,5211
2305233,Horizonte,Ceará,ceara,67337
4309605,Horizontina,Rio Grande do Sul,riograndedosul,19329
3519071,Hortolândia,São Paulo,saopaulo,230851
2204600,Hugo Napoleão,Piauí,piaui,3877
4309654,Hulha Negra,Rio Grande do Sul,riograndedosul,6776
1301704,Humaitá,Amazonas,amazonas,55080
4309704,Humaitá,Rio Grande do Sul,riograndedosul,4762
2105005,Humberto de Campos,Maranhão,maranhao,28717
3519105,Iacanga,São Paulo,saopaulo,11710
5209903,Iaciara,Goiás,goiais,13947
3519204,Iacri,São Paulo,saopaulo,6321
2911907,Iaçu,Bahia,bahia,24305
3129301,Iapu,Minas Gerais,minasgerais,11004
3519253,Iaras,São Paulo,saopaulo,9240
2606507,Iati,Pernambuco,pernambuco,19197
4109708,Ibaiti,Paraná,parana,31364
4309753,Ibarama,Rio Grande do Sul,riograndedosul,4406
2305266,Ibaretama,Ceará,ceara,13353
3519303,Ibaté,São Paulo,saopaulo,35104
2703007,Ibateguara,Alagoas,alagoas,15616
3202454,Ibatiba,Espírito Santo,espiritosanto,26082
4109757,Ibema,Paraná,parana,6352
3129400,Ibertioga,Minas Gerais,minasgerais,5021
3129509,Ibiá,Minas Gerais,minasgerais,25199
4309803,Ibiaçá,Rio Grande do Sul,riograndedosul,4709
3129608,Ibiaí,Minas Gerais,minasgerais,8395
4206751,Ibiam,Santa Catarina,santacatarina,1957
2305308,Ibiapina,Ceará,ceara,24997
2506608,Ibiara,Paraíba,paraiba,5929
2912004,Ibiassucê,Bahia,bahia,9224
2912103,Ibicaraí,Bahia,bahia,21689
4206801,Ibicaré,Santa Catarina,santacatarina,3202
2912202,Ibicoara,Bahia,bahia,19571
2912301,Ibicuí,Bahia,bahia,16198
2305332,Ibicuitinga,Ceará,ceara,12525
2606606,Ibimirim,Pernambuco,pernambuco,29235
